"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Carmelo Anthony","POR",36,1,0,1,28,12,4,9,44.4,4,6,66.7,0,0,0,0,4,4,0,2,1,0,1,17.8,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,9,"2021-01-05"
"Jake Layman","MIN",26,1,0,1,14.4,7,2,3,66.7,1,2,50,2,2,100,0,1,1,1,1,0,1,3,11.7,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,5,"2021-01-05"
"Brandon Clarke","MEM",24,1,0,1,28.5,12,5,11,45.5,1,2,50,1,2,50,1,2,3,1,0,3,1,2,29.1,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,11,"2021-01-05"
"Joe Ingles","UTA",33,1,0,1,22.7,7,2,6,33.3,1,2,50,2,2,100,0,3,3,2,2,0,0,3,11.6,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,3,"2021-01-05"
"Jonas Valanciunas","MEM",28,1,0,1,25.7,13,4,13,30.8,0,1,0,5,5,100,2,9,11,2,4,1,1,1,31.2,1,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,0,14,"2021-01-05"
"Lonnie Walker IV","SAS",22,1,1,0,30.1,9,3,9,33.3,1,5,20,2,3,66.7,0,1,1,1,1,2,1,2,19.7,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,6,"2021-01-05"
"Markieff Morris","LAL",31,1,1,0,14.5,5,2,6,33.3,1,3,33.3,0,0,0,2,4,6,1,0,0,0,3,13.7,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,7,"2021-01-05"
"Derrick Favors","UTA",29,1,0,1,13.3,2,1,1,100,0,0,0,0,0,0,0,4,4,0,0,0,1,3,9.8,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2021-01-05"
"Mike Conley","UTA",33,1,0,1,26.9,8,3,10,30,2,5,40,0,2,0,2,1,3,5,2,1,0,1,20.1,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,2,5,"2021-01-05"
"Montrezl Harrell","LAL",26,1,1,0,20.2,9,4,9,44.4,0,1,0,1,1,100,3,4,7,1,1,1,0,2,20.9,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,12,"2021-01-05"
"Naz Reid","MIN",21,1,0,1,10.2,2,1,2,50,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,-6,"2021-01-05"
"Jordan Clarkson","UTA",28,1,0,1,19.9,12,5,13,38.5,2,5,40,0,0,0,1,1,2,0,4,2,0,0,16.4,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,4,"2021-01-05"
"Keldon Johnson","SAS",21,1,1,0,30.3,9,4,11,36.4,1,3,33.3,0,0,0,4,7,11,4,0,0,1,4,31.2,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,0,16,"2021-01-05"
"Rudy Gobert","UTA",28,1,0,1,27.2,10,3,10,30,0,0,0,4,5,80,6,5,11,3,0,0,2,1,33.7,1,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,1,17,"2021-01-05"
"Dillon Brooks","MEM",24,1,0,1,29.2,13,5,13,38.5,3,5,60,0,1,0,1,4,5,2,0,2,0,3,28,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,1,10,"2021-01-05"
"Kyle Anderson","MEM",27,1,0,1,29,10,4,10,40,1,3,33.3,1,1,100,0,5,5,2,1,1,0,0,21,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,11,"2021-01-05"
"Tyus Jones","MEM",24,1,0,1,32.2,8,3,8,37.5,1,4,25,1,2,50,0,0,0,8,1,2,1,0,28,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,12,"2021-01-05"
"Ivica Zubac","LAC",23,1,0,1,18.7,2,1,1,100,0,0,0,0,0,0,1,7,8,0,2,1,0,0,12.6,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,"2021-01-05"
"Ricky Rubio","MIN",30,1,0,1,21.4,0,0,3,0,0,1,0,0,0,0,0,4,4,2,2,1,0,5,8.8,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,-3,"2021-01-05"
"DeMar DeRozan","SAS",31,1,1,0,28.5,6,3,9,33.3,0,0,0,0,0,0,1,4,5,6,2,0,1,3,22,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,9,"2021-01-05"
"Terance Mann","LAC",24,1,0,1,8.6,0,0,2,0,0,1,0,0,0,0,0,3,3,0,1,0,1,1,5.6,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,"2021-01-05"
"Reggie Jackson","LAC",30,1,0,1,16,8,3,7,42.9,2,4,50,0,0,0,0,1,1,1,2,0,0,3,8.7,0,0,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,1,"2021-01-05"
"Royce O'Neale","UTA",27,1,0,1,25.3,10,4,7,57.1,2,5,40,0,0,0,0,5,5,0,1,0,0,3,15,0,0,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,8,"2021-01-05"
"Talen Horton-Tucker","LAL",20,1,1,0,22.1,4,2,5,40,0,1,0,0,0,0,0,2,2,2,0,1,1,2,15.4,0,0,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,7,"2021-01-05"
"Bojan Bogdanovic","UTA",31,1,0,1,26.7,4,2,7,28.6,0,3,0,0,0,0,1,2,3,1,0,0,0,1,9.1,0,0,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,2,"2021-01-05"
"Donovan Mitchell","UTA",24,1,0,1,29.9,31,10,22,45.5,3,8,37.5,8,10,80,0,4,4,4,3,0,0,3,38.8,0,0,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,2,19,"2021-01-05"
