"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Garrett Temple","CHI",34,1,0,1,20.2,8,2,4,50,2,3,66.7,2,2,100,0,3,3,2,0,0,0,2,14.6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,9,"2021-01-15"
"George Hill","OKC",34,1,1,0,32.9,8,3,11,27.3,0,5,0,2,4,50,1,1,2,3,0,0,0,1,14.9,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,2,4,"2021-01-15"
"Jaxson Hayes","NOP",20,1,0,1,8,8,4,5,80,0,0,0,0,0,0,1,3,4,0,1,0,1,2,14.8,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,9,"2021-01-15"
"Otto Porter Jr.","CHI",27,1,0,1,25.1,8,3,7,42.9,2,4,50,0,0,0,0,8,8,1,2,0,1,1,20.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,11,"2021-01-15"
"D.J. Augustin","MIL",33,1,1,0,21,7,2,4,50,0,1,0,3,3,100,1,1,2,1,0,0,0,0,10.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,10,"2021-01-15"
"Eric Bledsoe","NOP",31,1,0,1,20.5,7,3,7,42.9,1,3,33.3,0,0,0,0,1,1,2,3,0,1,3,11.2,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,1,"2021-01-15"
"Josh Hart","NOP",25,1,0,1,28.8,7,3,6,50,1,4,25,0,0,0,0,6,6,4,0,0,0,3,20.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,11,"2021-01-15"
"Royce O'Neale","UTA",27,1,1,0,31.2,7,2,3,66.7,1,2,50,2,2,100,0,6,6,5,1,0,1,2,23.7,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,17,"2021-01-15"
"Donte DiVincenzo","MIL",23,1,1,0,26.5,6,2,5,40,2,4,50,0,0,0,0,3,3,2,1,1,0,2,14.6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,8,"2021-01-15"
"Ivica Zubac","LAC",23,1,1,0,20.9,6,3,5,60,0,0,0,0,0,0,1,6,7,1,1,1,1,2,20.9,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,13,"2021-01-15"
"Kevin Knox II","NYK",21,1,0,1,17.6,6,2,5,40,2,2,100,0,0,0,0,4,4,1,0,1,0,0,15.3,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,9,"2021-01-15"
"Lamar Stevens","CLE",23,1,1,0,20.7,6,2,5,40,0,1,0,2,2,100,1,4,5,4,0,0,0,1,18,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,13,"2021-01-15"
"Miye Oni","UTA",23,1,1,0,18.5,6,2,6,33.3,2,5,40,0,0,0,1,0,1,0,0,0,0,1,7.2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,4,"2021-01-15"
"Nicolas Batum","LAC",32,1,1,0,21.2,6,2,5,40,1,3,33.3,1,2,50,2,4,6,2,0,3,0,1,25.2,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,14,"2021-01-15"
"Serge Ibaka","LAC",31,1,1,0,18.1,6,3,4,75,0,1,0,0,0,0,1,2,3,5,1,0,1,3,19.1,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,12,"2021-01-15"
"Tacko Fall","BOS",25,1,1,0,7.9,6,3,3,100,0,0,0,0,0,0,0,5,5,0,0,0,1,1,15,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,"2021-01-15"
"Terrence Ross","ORL",29,1,0,1,25.1,6,3,11,27.3,0,3,0,0,0,0,0,5,5,1,1,0,0,2,12.5,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,1,"2021-01-15"
"Aaron Nesmith","BOS",21,1,1,0,18.5,5,2,7,28.6,1,5,20,0,0,0,0,0,0,2,1,0,1,3,10,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,1,"2021-01-15"
"Aleksej Pokusevski","OKC",19,1,1,0,12.4,5,2,7,28.6,1,4,25,0,0,0,1,2,3,1,0,0,0,1,10.1,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,5,"2021-01-15"
"Amir Coffey","LAC",23,1,1,0,8.9,5,2,3,66.7,1,1,100,0,0,0,1,0,1,1,0,0,0,1,7.7,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,7,"2021-01-15"
"Glenn Robinson III","SAC",27,1,0,1,20.8,5,2,3,66.7,1,1,100,0,0,0,1,0,1,0,2,0,0,1,4.2,0,0,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,"2021-01-15"
"Marc Gasol","LAL",35,1,1,0,20.2,5,2,4,50,1,1,100,0,0,0,2,0,2,1,0,0,1,4,11.9,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,5,"2021-01-15"
"Markieff Morris","LAL",31,1,1,0,16.4,5,2,7,28.6,1,5,20,0,1,0,0,1,1,2,0,0,1,1,12.2,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,4,"2021-01-15"
"Mitchell Robinson","NYK",22,1,0,1,28,5,2,5,40,0,0,0,1,2,50,2,4,6,0,0,3,1,4,24.2,0,0,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,7,"2021-01-15"
"Thanasis Antetokounmpo","MIL",28,1,1,0,4.4,5,2,3,66.7,1,2,50,0,1,0,0,0,0,0,1,0,0,2,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,"2021-01-15"
"Tyrese Haliburton","SAC",20,1,0,1,24.5,5,2,7,28.6,1,2,50,0,0,0,0,2,2,5,0,1,0,1,17.9,0,0,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,7,"2021-01-15"
"Brandon Goodwin","ATL",25,1,0,1,14.9,4,0,6,0,0,5,0,4,6,66.7,0,1,1,3,1,0,0,1,8.7,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,2,-2,"2021-01-15"
"Daniel Oturu","LAC",21,1,1,0,7.2,4,1,2,50,0,0,0,2,2,100,2,2,4,1,0,0,0,0,10.3,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,10,"2021-01-15"
"Denzel Valentine","CHI",27,1,0,1,15.4,4,2,7,28.6,0,3,0,0,0,0,0,4,4,3,2,2,0,2,17.3,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,4,"2021-01-15"
"Justin James","SAC",23,1,0,1,12,4,2,3,66.7,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8.2,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,5,"2021-01-15"
"Kira Lewis Jr.","NOP",19,1,0,1,10.7,4,2,8,25,0,3,0,0,0,0,0,0,0,2,0,0,0,1,7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,-1,"2021-01-15"
"Nerlens Noel","NYK",26,1,0,1,17.5,4,2,3,66.7,0,0,0,0,0,0,1,3,4,0,1,1,6,4,28.8,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,9,"2021-01-15"
"Onyeka Okongwu","ATL",20,1,0,1,14.3,4,2,6,33.3,0,0,0,0,0,0,3,2,5,2,2,1,0,1,14,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,5,"2021-01-15"
"Reggie Bullock","NYK",29,1,0,1,30.9,4,2,5,40,0,2,0,0,0,0,0,1,1,2,1,2,0,2,13.2,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,3,"2021-01-15"
"Steven Adams","NOP",27,1,0,1,33.1,4,2,4,50,0,0,0,0,0,0,4,3,7,1,0,0,0,0,13.9,0,0,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,10,"2021-01-15"
"Trae Young","ATL",22,1,0,1,24,4,1,11,9.1,0,2,0,2,2,100,0,4,4,7,2,1,1,0,23.3,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,0,5,"2021-01-15"
"Tristan Thompson","BOS",29,1,1,0,20.5,4,2,5,40,0,0,0,0,0,0,1,10,11,1,2,1,1,2,22.7,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,13,"2021-01-15"
"Bryn Forbes","MIL",27,1,1,0,13.6,3,1,5,20,1,3,33.3,0,0,0,1,1,2,1,0,0,0,0,6.9,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,4,"2021-01-15"
"Gary Clark","ORL",26,1,0,1,26.8,3,1,4,25,0,2,0,1,2,50,0,3,3,0,1,1,1,0,11.6,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,3,"2021-01-15"
"Karim Mane","ORL",20,1,0,1,6.2,3,1,2,50,1,1,100,0,0,0,0,0,0,0,0,0,0,2,3,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,"2021-01-15"
"Tony Snell","ATL",29,1,0,1,8.8,3,1,3,33.3,1,2,50,0,0,0,0,1,1,0,0,0,0,1,4.2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,"2021-01-15"
"Tremont Waters","BOS",23,1,1,0,9,3,1,1,100,1,1,100,0,0,0,0,0,0,5,2,0,0,0,8.5,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,"2021-01-15"
"Wes Iwundu","DAL",26,1,0,1,22.9,3,1,2,50,1,2,50,0,0,0,1,5,6,1,0,0,0,0,11.7,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,9,"2021-01-15"
"Austin Rivers","NYK",28,1,0,1,17.1,2,1,6,16.7,0,4,0,0,0,0,0,2,2,2,1,0,0,2,6.4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,-2,"2021-01-15"
"Boban Marjanovic","DAL",32,1,0,1,4.2,2,1,4,25,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,"2021-01-15"
"Bruno Fernando","ATL",22,1,0,1,3.7,2,1,1,100,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-15"
"Derrick Favors","UTA",29,1,1,0,13.4,2,1,3,33.3,0,0,0,0,0,0,1,4,5,0,2,0,1,3,9,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,3,"2021-01-15"
"Elijah Hughes","UTA",22,1,1,0,4.9,2,1,1,100,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2021-01-15"
"Grant Williams","BOS",22,1,1,0,23,2,1,3,33.3,0,1,0,0,0,0,1,1,2,0,0,0,0,1,4.4,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,"2021-01-15"
"Hamidou Diallo","OKC",22,1,1,0,14,2,1,6,16.7,0,1,0,0,2,0,1,2,3,3,2,1,0,3,11.1,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,-1,"2021-01-15"
"JaVale McGee","CLE",33,1,1,0,12.9,2,0,3,0,0,1,0,2,4,50,1,0,1,1,1,1,1,2,9.7,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,0,"2021-01-15"
"James Ennis III","ORL",30,1,0,1,14.6,2,1,4,25,0,2,0,0,0,0,0,1,1,0,0,0,0,3,3.2,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,-3,"2021-01-15"
"Mfiondu Kabengele","LAC",23,1,1,0,6.6,2,1,4,25,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,-1,"2021-01-15"
"Obi Toppin","NYK",22,1,0,1,10,2,0,2,0,0,1,0,2,2,100,1,3,4,2,1,1,0,1,11.8,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,5,"2021-01-15"
"Robert Woodard II","SAC",21,1,0,1,2.9,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-15"
"Solomon Hill","ATL",29,1,0,1,24.4,2,1,4,25,0,3,0,0,0,0,1,5,6,2,0,0,0,1,12.2,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,6,"2021-01-15"
"Thaddeus Young","CHI",32,1,0,1,13.4,2,1,4,25,0,1,0,0,2,0,0,1,1,4,3,1,0,2,9.2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,-2,"2021-01-15"
"Tyrell Terry","DAL",20,1,0,1,4.8,2,1,1,100,0,0,0,0,0,0,0,1,1,2,0,1,0,0,9.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,"2021-01-15"
"Alfonzo McKinnie","LAL",28,1,1,0,3.4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,"2021-01-15"
"Cory Joseph","SAC",29,1,0,1,14.8,0,0,3,0,0,1,0,0,0,0,1,1,2,0,3,1,0,3,2.4,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,-6,"2021-01-15"
"Dean Wade","CLE",24,1,1,0,1.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.2,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-15"
"Josh Green","DAL",20,1,0,1,18.9,0,0,2,0,0,0,0,0,0,0,1,2,3,0,1,2,0,5,8.6,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,-3,"2021-01-15"
"Naji Marshall","NOP",22,1,0,1,3.4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-15"
"Nicolo Melli","NOP",29,1,0,1,20.9,0,0,3,0,0,2,0,0,0,0,0,4,4,1,0,1,1,2,12.3,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,2,"2021-01-15"
"Pat Connaughton","MIL",28,1,1,0,21.2,0,0,3,0,0,3,0,0,0,0,3,3,6,5,0,2,0,2,20.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,10,"2021-01-15"
"Quinn Cook","LAL",27,1,1,0,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2021-01-15"
"Rajon Rondo","ATL",34,1,0,1,18.7,0,0,4,0,0,1,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,-6,"2021-01-15"
"Shaquille Harrison","UTA",27,1,1,0,4.9,0,0,4,0,0,0,0,0,0,0,2,2,4,0,0,0,0,1,4.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,1,"2021-01-15"
"Talen Horton-Tucker","LAL",20,1,1,0,3.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2021-01-15"
"Udoka Azubuike","UTA",21,1,1,0,6.6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,2,-0.8,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,-2,"2021-01-15"
"Wesley Matthews","LAL",34,1,1,0,14.1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1.5,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,"2021-01-15"
