"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Quinn Cook","LAL",27,1,0,1,2,5,1,1,100,1,1,100,2,2,100,0,0,0,0,0,0,0,0,5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,"2021-01-07"
"Willie Cauley-Stein","DAL",27,1,1,0,26.3,5,1,1,100,0,0,0,3,4,75,2,7,9,1,0,1,1,4,23.3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,"2021-01-07"
"CJ Elleby","POR",20,1,1,0,7.3,4,1,1,100,0,0,0,2,2,100,0,0,0,0,0,0,1,0,7,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,"2021-01-07"
"Jake Layman","MIN",26,1,0,1,12.7,4,2,4,50,0,2,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,"2021-01-07"
"Marc Gasol","LAL",35,1,0,1,13.6,4,1,1,100,0,0,0,2,2,100,0,1,1,0,3,0,1,4,5.2,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1,"2021-01-07"
"Dakota Mathias","PHI",25,1,0,1,12.9,3,1,3,33.3,0,2,0,1,1,100,0,1,1,1,0,0,0,0,5.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,3,"2021-01-07"
"Harry Giles III","POR",22,1,1,0,11.1,3,1,3,33.3,1,1,100,0,0,0,0,2,2,0,2,1,0,5,6.4,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,-1,"2021-01-07"
"Jaden McDaniels","MIN",20,1,0,1,12,3,1,3,33.3,1,3,33.3,0,0,0,2,2,4,3,1,0,0,2,11.3,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,5,"2021-01-07"
"Jakob Poeltl","SAS",25,1,1,0,15.7,3,1,3,33.3,0,0,0,1,1,100,3,3,6,2,1,0,0,3,12.2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,7,"2021-01-07"
"Robert Covington","POR",30,1,1,0,23.4,3,1,4,25,1,3,33.3,0,0,0,0,4,4,3,2,1,0,3,13.3,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,5,"2021-01-07"
"Wesley Matthews","LAL",34,1,0,1,21.5,3,1,6,16.7,1,5,20,0,0,0,0,1,1,0,0,0,0,0,4.2,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,-1,"2021-01-07"
"DeAndre Jordan","BKN",32,1,1,0,18.1,2,1,4,25,0,0,0,0,0,0,2,9,11,4,2,0,2,3,25.2,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,13,"2021-01-07"
"Jaylen Nowell","MIN",21,1,0,1,7.8,2,1,3,33.3,0,1,0,0,0,0,1,0,1,1,0,0,0,0,4.7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,"2021-01-07"
"Lamar Stevens","CLE",23,1,1,0,20.5,2,1,3,33.3,0,0,0,0,0,0,0,3,3,0,2,0,0,1,3.6,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,"2021-01-07"
"Nassir Little","POR",20,1,1,0,7.8,2,1,1,100,0,0,0,0,0,0,0,1,1,0,1,0,1,1,5.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2021-01-07"
"Ricky Rubio","MIN",30,1,0,1,28.6,2,0,4,0,0,1,0,2,2,100,1,4,5,10,1,5,0,2,37,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,15,"2021-01-07"
"Rodney Hood","POR",28,1,1,0,16,2,1,6,16.7,0,3,0,0,0,0,0,1,1,2,0,0,1,1,9.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,2,"2021-01-07"
"Xavier Tillman","MEM",21,1,0,1,19.9,2,1,4,25,0,0,0,0,0,0,0,1,1,2,0,1,1,3,12.2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,1,"2021-01-07"
"Alfonzo McKinnie","LAL",28,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-07"
"Ed Davis","MIN",31,1,0,1,13.6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4.2,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,"2021-01-07"
"Isaiah Hartenstein","DEN",22,1,0,1,5.2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,5.7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-07"
"Isaiah Joe","PHI",21,1,0,1,7.8,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,-1,"2021-01-07"
"Jared Dudley","LAL",35,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-07"
"Josh Green","DAL",20,1,1,0,2.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-07"
"Keita Bates-Diop","SAS",24,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2021-01-07"
"Keljin Blevins","POR",25,1,1,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-07"
"Luka Samanic","SAS",20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-07"
"Markieff Morris","LAL",31,1,0,1,12.6,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,3,2.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1,"2021-01-07"
"Matisse Thybulle","PHI",23,1,0,1,17.4,0,0,3,0,0,2,0,0,0,0,0,1,1,2,0,1,1,2,10.2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,"2021-01-07"
"Rodions Kurucs","BKN",22,1,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-07"
"Thon Maker","CLE",23,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-07"
"Tre Jones","SAS",21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-07"
"Trey Lyles","SAS",25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-07"
"Vincent Poirier","PHI",27,1,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-07"
