"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Cameron Johnson","PHX",24,1,0,1,22.6,10,4,9,44.4,2,5,40,0,0,0,3,1,4,3,2,1,0,1,20.3,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,10,"2021-01-18"
"Coby White","CHI",20,1,1,0,31.7,10,4,12,33.3,2,7,28.6,0,0,0,1,3,4,4,3,2,0,4,23.8,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,0,7,"2021-01-18"
"Desmond Bane","MEM",22,1,1,0,22.1,10,4,9,44.4,2,4,50,0,0,0,0,1,1,2,2,1,0,1,15.2,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,8,"2021-01-18"
"Keldon Johnson","SAS",21,1,1,0,24.5,10,3,6,50,1,4,25,3,4,75,0,4,4,1,2,0,0,2,14.3,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,9,"2021-01-18"
"Kyle Anderson","MEM",27,1,1,0,27.9,10,4,9,44.4,2,5,40,0,0,0,2,6,8,2,2,2,1,4,29.6,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,14,"2021-01-18"
"Mason Jones","HOU",22,1,0,1,14.4,10,3,4,75,2,3,66.7,2,4,50,0,0,0,2,0,1,0,0,16,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,10,"2021-01-18"
"Wendell Carter Jr.","CHI",21,1,1,0,20.8,10,4,7,57.1,0,0,0,2,2,100,3,5,8,1,3,1,0,2,21.1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,14,"2021-01-18"
"Dejounte Murray","SAS",24,1,1,0,31.5,9,4,9,44.4,1,3,33.3,0,0,0,0,9,9,11,1,0,1,3,38.3,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,23,"2021-01-18"
"Enes Kanter","POR",28,1,0,1,27,9,4,8,50,0,0,0,1,1,100,2,6,8,5,1,0,0,2,25.1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,15,"2021-01-18"
"Kelly Olynyk","MIA",29,1,1,0,25,9,4,8,50,1,5,20,0,0,0,0,3,3,3,2,0,2,3,21.1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,10,"2021-01-18"
"Naz Reid","MIN",21,1,0,1,27.8,9,4,9,44.4,1,2,50,0,0,0,0,2,2,1,2,2,1,2,19.9,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,6,"2021-01-18"
"Pat Connaughton","MIL",28,1,0,1,17.6,9,3,5,60,3,5,60,0,0,0,2,4,6,2,1,0,0,1,18.2,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,13,"2021-01-18"
"Robert Covington","POR",30,1,0,1,28.8,9,4,8,50,1,5,20,0,0,0,0,3,3,1,1,3,0,5,22.1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,6,"2021-01-18"
"Ryan Arcidiacono","CHI",26,1,1,0,16.7,9,3,7,42.9,3,4,75,0,0,0,0,2,2,2,0,0,0,3,14.4,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,8,"2021-01-18"
"Bruce Brown","BKN",24,1,1,0,21.6,8,3,6,50,0,1,0,2,2,100,2,4,6,0,1,1,0,1,17.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,12,"2021-01-18"
"Donte DiVincenzo","MIL",23,1,0,1,31.3,8,3,9,33.3,2,5,40,0,0,0,1,0,1,2,0,1,0,0,15.2,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,6,"2021-01-18"
"Frank Kaminsky","PHX",27,1,0,1,13.3,8,3,7,42.9,2,3,66.7,0,2,0,1,4,5,0,1,0,2,0,19,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,8,"2021-01-18"
"Gorgui Dieng","MEM",31,1,1,0,14.5,8,3,5,60,1,1,100,1,1,100,0,3,3,2,0,1,1,0,20.6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,15,"2021-01-18"
"Jarred Vanderbilt","MIN",21,1,0,1,29.2,8,3,4,75,0,0,0,2,4,50,1,7,8,3,3,3,1,3,31.1,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,14,"2021-01-18"
"Jevon Carter","PHX",25,1,0,1,19.4,8,2,3,66.7,2,3,66.7,2,2,100,0,1,1,1,1,0,0,4,9.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,4,"2021-01-18"
"Precious Achiuwa","MIA",21,1,1,0,12.8,8,4,5,80,0,0,0,0,2,0,2,3,5,0,0,0,0,5,14,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,7,"2021-01-18"
"Alex Caruso","LAL",26,1,0,1,19.5,7,3,5,60,1,3,33.3,0,0,0,1,0,1,4,1,0,0,3,13.2,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,6,"2021-01-18"
"Daniel Gafford","CHI",22,1,1,0,16.3,7,2,5,40,0,0,0,3,3,100,1,2,3,1,0,1,2,2,21.1,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,11,"2021-01-18"
"David Nwaba","HOU",28,1,0,1,21.1,7,3,5,60,1,3,33.3,0,0,0,0,2,2,1,1,4,0,3,21.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,8,"2021-01-18"
"Draymond Green","GSW",30,1,1,0,30.9,7,3,6,50,1,2,50,0,0,0,0,8,8,9,3,1,0,5,30.1,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,16,"2021-01-18"
"Jarrett Culver","MIN",21,1,0,1,19.2,7,3,6,50,0,0,0,1,2,50,2,5,7,0,3,3,1,3,24.4,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,8,"2021-01-18"
"Kevon Looney","GSW",24,1,1,0,19.4,7,3,3,100,1,1,100,0,0,0,1,5,6,1,0,0,0,3,15.7,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,"2021-01-18"
"Anfernee Simons","POR",21,1,0,1,15.3,6,2,7,28.6,2,5,40,0,0,0,0,0,0,1,0,0,1,1,10.5,0,0,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,2,"2021-01-18"
"Cole Anthony","ORL",20,1,0,1,27.7,6,2,12,16.7,2,5,40,0,0,0,0,5,5,1,1,1,1,3,18.5,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,0,"2021-01-18"
"Devin Vassell","SAS",20,1,1,0,26.4,6,2,7,28.6,2,5,40,0,0,0,2,5,7,4,0,2,1,2,29.4,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,15,"2021-01-18"
"Fred VanVleet","TOR",26,1,1,0,33.5,6,2,10,20,1,6,16.7,1,1,100,0,4,4,6,2,4,0,3,29.8,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,0,9,"2021-01-18"
"Mitchell Robinson","NYK",22,1,1,0,34.5,6,2,5,40,0,0,0,2,6,33.3,5,5,10,0,0,1,1,3,24,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,10,"2021-01-18"
"Stanley Johnson","TOR",24,1,1,0,21.2,6,2,3,66.7,1,2,50,1,2,50,1,2,3,0,0,0,1,1,12.6,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,9,"2021-01-18"
"Terence Davis","TOR",23,1,1,0,11.7,6,3,5,60,0,1,0,0,0,0,0,1,1,0,1,0,0,5,6.2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,"2021-01-18"
"Tony Snell","ATL",29,1,1,0,12.6,6,2,2,100,2,2,100,0,0,0,1,0,1,0,0,0,1,3,10.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,"2021-01-18"
"Willie Cauley-Stein","DAL",27,1,0,1,19.4,6,2,5,40,0,0,0,2,4,50,0,3,3,0,3,1,0,4,9.6,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,-2,"2021-01-18"
"Ben McLemore","HOU",27,1,0,1,28,5,2,6,33.3,1,2,50,0,0,0,1,2,3,1,1,0,0,1,9.1,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,3,"2021-01-18"
"Blake Griffin","DET",31,1,0,1,35.5,5,2,8,25,1,6,16.7,0,0,0,1,4,5,1,2,0,0,3,10.5,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,0,"2021-01-18"
"Cameron Payne","PHX",26,1,0,1,16.7,5,2,3,66.7,1,1,100,0,0,0,0,2,2,4,1,0,0,2,12.4,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,7,"2021-01-18"
"Derrick Jones Jr.","POR",23,1,0,1,29.8,5,2,4,50,0,2,0,1,3,33.3,1,4,5,1,0,2,3,1,27.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,11,"2021-01-18"
"Jae Crowder","PHX",30,1,0,1,26.7,5,2,7,28.6,1,5,20,0,0,0,0,2,2,5,0,2,0,1,20.9,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,8,"2021-01-18"
"James Ennis III","ORL",30,1,0,1,24.3,5,2,6,33.3,1,4,25,0,0,0,0,2,2,3,1,1,2,4,19.9,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,4,"2021-01-18"
"Jordan Bone","ORL",23,1,0,1,11.9,5,2,2,100,1,1,100,0,0,0,0,0,0,0,1,0,0,1,4,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-18"
"Khem Birch","ORL",28,1,0,1,24.8,5,1,4,25,0,0,0,3,4,75,1,6,7,1,0,2,0,2,20.9,0,0,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,9,"2021-01-18"
"Landry Shamet","BKN",23,1,1,0,11.5,5,1,2,50,1,2,50,2,2,100,0,0,0,1,1,0,0,2,5.5,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,4,"2021-01-18"
"Langston Galloway","PHX",29,1,0,1,9.4,5,2,2,100,1,1,100,0,0,0,0,0,0,1,0,0,0,0,6.5,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,"2021-01-18"
"Lonnie Walker IV","SAS",22,1,1,0,27.6,5,2,7,28.6,1,5,20,0,0,0,0,5,5,2,2,0,0,4,12,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,3,"2021-01-18"
"Marc Gasol","LAL",35,1,0,1,16.3,5,2,5,40,1,2,50,0,0,0,0,1,1,1,2,1,0,1,8.7,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,2,"2021-01-18"
"Andre Iguodala","MIA",36,1,1,0,20.7,4,1,3,33.3,0,2,0,2,2,100,0,3,3,2,1,2,0,1,15.6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,9,"2021-01-18"
"Bobby Portis","MIL",25,1,0,1,14.4,4,2,4,50,0,0,0,0,0,0,2,5,7,0,0,1,0,2,15.4,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,8,"2021-01-18"
"Brad Wanamaker","GSW",31,1,1,0,17,4,2,5,40,0,1,0,0,0,0,1,0,1,5,1,0,0,2,11.7,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,6,"2021-01-18"
"Bryn Forbes","MIL",27,1,0,1,10.6,4,2,7,28.6,0,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,-4,"2021-01-18"
"Ed Davis","MIN",31,1,0,1,14.1,4,1,3,33.3,0,0,0,2,2,100,3,1,4,0,0,2,0,2,14.8,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,6,"2021-01-18"
"James Wiseman","GSW",19,1,1,0,12.9,4,2,4,50,0,0,0,0,0,0,0,3,3,0,5,1,1,5,8.6,0,0,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,-1,"2021-01-18"
"John Konchar","MEM",24,1,1,0,7.5,4,2,3,66.7,0,0,0,0,0,0,1,0,1,2,0,1,0,1,11.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,8,"2021-01-18"
"Jordan McLaughlin","MIN",24,1,0,1,18.7,4,2,7,28.6,0,3,0,0,0,0,0,2,2,4,1,1,0,1,14.4,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,4,"2021-01-18"
"Josh Green","DAL",20,1,0,1,19.1,4,2,2,100,0,0,0,0,0,0,1,2,3,2,0,0,0,0,10.6,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,"2021-01-18"
"Josh Okogie","MIN",22,1,0,1,22.4,4,1,3,33.3,0,1,0,2,2,100,1,1,2,2,1,0,1,2,11.4,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,4,"2021-01-18"
"Kent Bazemore","GSW",31,1,1,0,12.7,4,1,3,33.3,1,3,33.3,1,2,50,0,1,1,2,0,0,0,1,8.2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,5,"2021-01-18"
"Kentavious Caldwell-Pope","LAL",27,1,0,1,22.9,4,1,3,33.3,1,3,33.3,1,1,100,1,2,3,2,1,0,0,2,9.6,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,4,"2021-01-18"
"Damion Lee","GSW",28,1,1,0,18.1,3,1,3,33.3,1,3,33.3,0,0,0,0,1,1,2,0,1,0,2,10.2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,5,"2021-01-18"
"Dillon Brooks","MEM",25,1,1,0,22.2,3,1,10,10,0,4,0,1,2,50,0,2,2,3,1,0,0,3,8.9,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,1,-4,"2021-01-18"
"Gabe Vincent","MIA",24,1,1,0,9.1,3,1,3,33.3,1,2,50,0,0,0,0,1,1,1,0,0,0,0,5.7,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,5,"2021-01-18"
"Jaden McDaniels","MIN",20,1,0,1,12.5,3,1,4,25,1,3,33.3,0,0,0,0,1,1,0,1,0,0,3,3.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,-3,"2021-01-18"
"Maurice Harkless","MIA",27,1,1,0,29.8,3,1,2,50,1,2,50,0,0,0,0,2,2,3,0,2,1,3,18.9,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,9,"2021-01-18"
"Paul Watson","TOR",26,1,1,0,2.1,3,1,1,100,1,1,100,0,0,0,0,2,2,0,0,0,0,0,5.4,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,"2021-01-18"
"Wesley Matthews","LAL",34,1,0,1,14.6,3,1,3,33.3,0,1,0,1,1,100,0,0,0,0,0,0,0,2,3,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,-1,"2021-01-18"
"Austin Rivers","NYK",28,1,1,0,17.7,2,0,4,0,0,1,0,2,4,50,0,5,5,1,0,0,0,3,9.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,1,"2021-01-18"
"Brandon Goodwin","ATL",25,1,1,0,19,2,1,10,10,0,3,0,0,0,0,0,4,4,2,0,2,0,2,15.8,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,0,1,"2021-01-18"
"D.J. Augustin","MIL",33,1,0,1,19.1,2,0,7,0,0,3,0,2,2,100,0,0,0,0,0,0,0,0,2,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,0,-5,"2021-01-18"
"DeMarcus Cousins","HOU",30,1,0,1,15.8,2,0,7,0,0,5,0,2,2,100,1,5,6,4,2,0,0,3,13.2,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,0,0,"2021-01-18"
"Delon Wright","DET",28,1,0,1,21.5,2,1,4,25,0,0,0,0,0,0,1,2,3,2,0,2,0,0,14.6,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,6,"2021-01-18"
"Dwayne Bacon","ORL",25,1,0,1,27.2,2,1,7,14.3,0,3,0,0,0,0,0,1,1,1,1,0,0,5,3.7,0,0,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,-8,"2021-01-18"
"Gary Trent Jr.","POR",22,1,0,1,23.9,2,1,9,11.1,0,3,0,0,0,0,3,0,3,1,1,0,0,0,6.1,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,-3,"2021-01-18"
"Harry Giles III","POR",22,1,0,1,15.5,2,1,2,50,0,0,0,0,0,0,1,2,3,1,1,0,0,1,6.1,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,"2021-01-18"
"Kevin Knox II","NYK",21,1,1,0,9.7,2,0,4,0,0,3,0,2,2,100,0,0,0,0,0,1,0,0,5,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,1,"2021-01-18"
"Matt Thomas","TOR",26,1,1,0,2.1,2,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2021-01-18"
"Obi Toppin","NYK",22,1,1,0,8.6,2,1,3,33.3,0,2,0,0,0,0,0,1,1,1,0,0,0,1,4.7,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,3,"2021-01-18"
"P.J. Tucker","HOU",35,1,0,1,33.6,2,1,2,50,0,1,0,0,0,0,0,3,3,3,1,0,0,3,9.1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,3,"2021-01-18"
"Reggie Perry","BKN",20,1,1,0,9.7,2,1,4,25,0,1,0,0,0,0,0,4,4,2,0,0,0,2,9.8,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,5,"2021-01-18"
"Markieff Morris","LAL",31,1,0,1,5.7,1,0,1,0,0,0,0,1,2,50,0,0,0,0,1,0,0,1,0,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,-3,"2021-01-18"
