"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Facundo Campazzo","DEN",29,1,1,0,12,3,1,3,33.3,1,3,33.3,0,0,0,0,0,0,1,1,0,0,4,3.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,-1,"2021-01-14"
"JaKarr Sampson","IND",27,1,1,0,12.3,3,1,4,25,0,0,0,1,2,50,1,4,5,0,0,0,0,0,9,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,6,"2021-01-14"
"Kelan Martin","IND",25,1,1,0,2.4,3,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,"2021-01-14"
"Malachi Flynn","TOR",22,1,1,0,6.5,3,1,2,50,1,2,50,0,0,0,0,0,0,1,0,1,0,1,7.5,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,5,"2021-01-14"
"Mychal Mulder","GSW",26,1,0,1,6.8,3,1,1,100,1,1,100,0,0,0,0,1,1,1,0,0,0,0,5.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,"2021-01-14"
"Robert Covington","POR",30,1,0,1,26.5,3,1,7,14.3,1,5,20,0,0,0,0,1,1,1,2,2,1,1,12.7,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,-1,"2021-01-14"
"Yuta Watanabe","TOR",26,1,1,0,15,3,1,2,50,1,2,50,0,0,0,0,4,4,0,0,1,1,0,13.8,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,10,"2021-01-14"
"Andre Iguodala","MIA",36,1,0,1,25,2,1,1,100,0,0,0,0,0,0,0,3,3,8,2,0,0,1,15.6,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,10,"2021-01-14"
"Aron Baynes","TOR",34,1,1,0,7.6,2,1,2,50,0,1,0,0,0,0,1,0,1,0,0,0,0,2,3.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,"2021-01-14"
"Cassius Stanley","IND",21,1,1,0,2.4,2,0,0,0,0,0,0,2,3,66.7,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,"2021-01-14"
"Damion Lee","GSW",28,1,0,1,18.9,2,1,3,33.3,0,1,0,0,1,0,1,1,2,5,1,2,0,4,16.9,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,"2021-01-14"
"Harry Giles III","POR",22,1,0,1,11.3,2,1,3,33.3,0,1,0,0,0,0,1,4,5,0,0,2,0,2,14,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,5,"2021-01-14"
"Isaiah Hartenstein","DEN",22,1,1,0,6.7,2,0,0,0,0,0,0,2,4,50,0,1,1,0,0,0,1,1,6.2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,"2021-01-14"
"Jakob Poeltl","SAS",25,1,0,1,15.4,2,1,3,33.3,0,0,0,0,2,0,4,2,6,3,1,0,2,3,18.7,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,5,"2021-01-14"
"Paul Reed","PHI",21,1,1,0,2.4,2,1,2,50,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,"2021-01-14"
"Draymond Green","GSW",30,1,0,1,25.3,1,0,2,0,0,0,0,1,4,25,0,4,4,7,5,1,0,5,14.3,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,-2,"2021-01-14"
"Anfernee Simons","POR",21,1,0,1,9.1,0,0,5,0,0,5,0,0,0,0,0,2,2,1,1,0,0,1,2.9,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,-4,"2021-01-14"
"Cody Martin","CHA",25,1,0,1,5.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-14"
"Dakota Mathias","PHI",25,1,1,0,2.6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,"2021-01-14"
"Jordan Poole","GSW",21,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-14"
"Kevon Looney","GSW",24,1,0,1,9.7,0,0,1,0,0,1,0,0,0,0,2,2,4,0,0,0,0,1,4.8,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,"2021-01-14"
"Mike Scott","PHI",32,1,1,0,5.2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2.4,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-14"
"Nassir Little","POR",20,1,0,1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1,"2021-01-14"
"Rodney Hood","POR",28,1,0,1,10.5,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1.2,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-2,"2021-01-14"
"Terrance Ferguson","PHI",22,1,1,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-14"
"Tony Bradley","PHI",23,1,1,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-14"
