"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Ryan Arcidiacono","CHI",26,1,0,1,8.4,5,1,3,33.3,0,1,0,3,3,100,0,3,3,2,0,1,0,0,14.6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,9,"2020-12-26"
"Solomon Hill","ATL",29,1,1,0,13,6,2,5,40,1,2,50,1,1,100,1,1,2,0,0,0,0,2,8.4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,5,"2020-12-26"
"Svi Mykhailiuk","DET",23,1,0,1,23.6,12,4,9,44.4,1,6,16.7,3,3,100,0,3,3,2,3,2,0,2,21.6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,9,"2020-12-26"
"Troy Brown Jr.","WAS",21,1,0,1,13.2,0,0,5,0,0,3,0,0,0,0,1,2,3,1,1,0,0,2,4.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,-4,"2020-12-26"
"Chandler Hutchison","CHI",24,1,0,1,7.5,2,0,1,0,0,0,0,2,2,100,0,1,1,0,0,0,0,1,3.2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2020-12-26"
"Desmond Bane","MEM",22,1,0,1,22.4,6,2,2,100,2,2,100,0,0,0,0,1,1,0,0,0,0,4,7.2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2020-12-26"
"Harrison Barnes","SAC",28,1,1,0,34.1,11,5,14,35.7,0,2,0,1,1,100,1,10,11,2,2,0,1,0,28.2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,0,16,"2020-12-26"
"Jerami Grant","DET",26,1,0,1,42.5,28,9,14,64.3,4,8,50,6,8,75,1,9,10,2,1,0,3,4,51,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,31,"2020-12-26"
"Jonas Valanciunas","MEM",28,1,0,1,28.9,13,2,6,33.3,1,3,33.3,8,10,80,2,10,12,4,4,1,1,5,35.4,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,16,"2020-12-26"
"Mikal Bridges","PHX",24,1,0,1,26.8,9,4,8,50,1,5,20,0,0,0,1,2,3,1,0,1,3,2,26.1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,11,"2020-12-26"
"Mike Muscala","OKC",29,1,1,0,18.2,14,5,8,62.5,2,4,50,2,2,100,0,2,2,1,0,2,0,3,23.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,15,"2020-12-26"
"OG Anunoby","TOR",23,1,0,1,35.7,10,3,6,50,2,5,40,2,4,50,1,5,6,1,0,2,1,2,27.7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,13,"2020-12-26"
"Russell Westbrook","WAS",32,1,0,1,36,15,6,19,31.6,0,4,0,3,4,75,2,13,15,12,5,2,0,3,52,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,1,22,"2020-12-26"
"Tyrese Maxey","PHI",20,1,1,0,8.8,2,1,4,25,0,0,0,0,0,0,1,1,2,3,1,0,0,0,7.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,5,"2020-12-26"
"Buddy Hield","SAC",28,1,1,0,34.7,14,4,14,28.6,2,7,28.6,4,6,66.7,1,3,4,0,1,1,0,3,20.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,2,5,"2020-12-26"
"Dennis Smith Jr.","NYK",23,1,0,1,17.6,4,1,5,20,0,2,0,2,2,100,0,2,2,2,1,1,0,4,11.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,"2020-12-26"
"Kyle Anderson","MEM",27,1,0,1,36.4,20,8,15,53.3,2,6,33.3,2,2,100,1,13,14,1,0,0,2,2,44.3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,28,"2020-12-26"
"Matisse Thybulle","PHI",23,1,1,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2020-12-26"
"Nerlens Noel","NYK",26,1,0,1,16,4,2,5,40,0,0,0,0,1,0,1,3,4,1,1,1,1,1,15.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,5,"2020-12-26"
"Bogdan Bogdanovic","ATL",28,1,1,0,32.2,7,2,10,20,1,9,11.1,2,2,100,1,8,9,2,1,1,0,0,22.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,0,12,"2020-12-26"
"Cam Reddish","ATL",21,1,1,0,32.5,5,2,8,25,1,1,100,0,0,0,1,2,3,2,3,1,1,3,14.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,2,"2020-12-26"
"Frank Kaminsky","PHX",27,1,0,1,2.6,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-1,"2020-12-26"
"Jake Layman","MIN",26,1,1,0,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2020-12-26"
"Bruno Fernando","ATL",22,1,1,0,17.2,0,0,1,0,0,0,0,0,0,0,2,8,10,3,2,0,0,1,14.5,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,11,"2020-12-26"
"Chris Paul","PHX",35,1,0,1,32.8,22,8,19,42.1,2,6,33.3,4,5,80,1,4,5,12,0,2,1,4,55,1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,1,26,"2020-12-26"
"Davis Bertans","WAS",28,1,0,1,19.8,9,3,11,27.3,2,10,20,1,3,33.3,1,0,1,1,0,1,0,1,14.7,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,2,1,"2020-12-26"
"Dwayne Bacon","ORL",25,1,1,0,20.4,6,2,3,66.7,2,2,100,0,0,0,0,1,1,1,1,1,0,1,10.7,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,8,"2020-12-26"
"Dwight Howard","PHI",35,1,1,0,15.4,9,4,7,57.1,0,0,0,1,1,100,3,3,6,0,0,1,1,4,22.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,12,"2020-12-26"
"Evan Fournier","ORL",28,1,1,0,29,13,4,8,50,1,5,20,4,5,80,1,4,5,0,2,2,0,4,23,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,11,"2020-12-26"
"JaVale McGee","CLE",32,1,1,0,14.3,11,4,7,57.1,1,1,100,2,4,50,0,2,2,0,2,0,0,6,11.4,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,2,"2020-12-26"
"Jae Crowder","PHX",30,1,0,1,32.7,17,7,13,53.8,3,8,37.5,0,0,0,1,7,8,2,0,1,0,1,32.6,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,21,"2020-12-26"
"Juancho Hernangomez","MIN",25,1,1,0,5.3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2020-12-26"
"Richaun Holmes","SAC",27,1,1,0,24,11,3,5,60,0,0,0,5,5,100,3,6,9,1,4,1,0,4,22.3,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,14,"2020-12-26"
"Rodney Hood","POR",28,1,1,0,15.8,3,1,2,50,1,2,50,0,0,0,0,0,0,1,1,2,0,2,9.5,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,4,"2020-12-26"
"Saddiq Bey","DET",21,1,0,1,6,0,0,2,0,0,2,0,0,2,0,1,1,2,0,0,0,0,1,2.4,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,-3,"2020-12-26"
"Tomas Satoransky","CHI",29,1,0,1,24.9,6,2,5,40,0,1,0,2,2,100,2,2,4,9,3,2,1,0,30.3,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,16,"2020-12-26"
"Adam Mokoka","CHI",22,1,0,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,-1,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-4,"2020-12-26"
"Brandon Goodwin","ATL",25,1,1,0,12,5,1,4,25,1,2,50,2,4,50,1,0,1,0,0,0,0,0,6.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,3,"2020-12-26"
"Cameron Payne","PHX",26,1,0,1,15.2,8,4,7,57.1,0,1,0,0,0,0,0,1,1,4,2,1,0,2,16.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,7,"2020-12-26"
"Cory Joseph","SAC",29,1,1,0,19.1,3,1,8,12.5,0,2,0,1,2,50,0,3,3,1,1,0,1,2,10.1,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,1,-1,"2020-12-26"
"Fred VanVleet","TOR",26,1,0,1,35.5,27,10,20,50,5,12,41.7,2,3,66.7,0,3,3,9,1,1,0,1,46.1,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,1,27,"2020-12-26"
"Gordon Hayward","CHA",30,1,0,1,34.7,12,5,13,38.5,0,5,0,2,3,66.7,0,5,5,7,3,2,0,3,31.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,1,11,"2020-12-26"
"Isaac Bonga","WAS",21,1,0,1,20,10,4,5,80,2,3,66.7,0,0,0,0,0,0,2,1,0,2,3,18,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,9,"2020-12-26"
"Ja Morant","MEM",21,1,0,1,33.5,28,10,21,47.6,2,7,28.6,6,8,75,1,2,3,7,2,0,1,4,43.1,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,2,20,"2020-12-26"
"Larry Nance Jr.","CLE",28,1,1,0,24.5,0,0,3,0,0,2,0,0,0,0,2,5,7,2,1,2,0,1,16.4,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,8,"2020-12-26"
"Mason Plumlee","DET",30,1,0,1,32.8,6,3,6,50,0,1,0,0,0,0,2,7,9,5,3,3,0,6,30.3,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,11,"2020-12-26"
"Norman Powell","TOR",27,1,0,1,17.9,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,8.7,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,-3,"2020-12-26"
"Trey Lyles","SAS",25,1,1,0,4.1,3,1,1,100,1,1,100,0,0,0,1,0,1,1,0,0,0,0,5.7,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,"2020-12-26"
"Daniel Gafford","CHI",22,1,0,1,12,3,1,3,33.3,0,0,0,1,2,50,2,2,4,0,0,0,1,0,10.8,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,5,"2020-12-26"
"De'Aaron Fox","SAC",23,1,1,0,34.9,24,7,14,50,3,7,42.9,7,8,87.5,1,3,4,7,5,1,2,2,43.3,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,1,25,"2020-12-26"
"Derrick Rose","DET",32,1,0,1,33.1,13,4,15,26.7,1,2,50,4,6,66.7,1,3,4,4,6,0,0,1,17.8,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,2,1,"2020-12-26"
"Frank Ntilikina","NYK",22,1,0,1,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-1,"2020-12-26"
"Jevon Carter","PHX",25,1,0,1,7.3,2,1,6,16.7,0,5,0,0,0,0,0,1,1,0,0,1,0,0,6.2,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,-1,"2020-12-26"
"Langston Galloway","PHX",29,1,0,1,9.8,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,-3,"2020-12-26"
"Marvin Bagley III","SAC",21,1,1,0,20.7,13,5,10,50,0,1,0,3,7,42.9,6,5,11,1,3,0,0,3,24.7,1,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,12,"2020-12-26"
"Theo Pinson","NYK",25,1,0,1,2.5,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,-2,"2020-12-26"
"Thomas Bryant","WAS",23,1,0,1,30.1,19,8,11,72.7,3,5,60,0,0,0,0,5,5,1,0,0,0,2,26.5,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,20,"2020-12-26"
"Alec Burks","NYK",29,1,0,1,30.7,22,6,13,46.2,4,6,66.7,6,6,100,0,5,5,3,5,2,1,4,36.5,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,0,17,"2020-12-26"
"Furkan Korkmaz","PHI",23,1,1,0,18,3,1,7,14.3,1,5,20,0,0,0,0,3,3,1,3,0,0,1,5.1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,-1,"2020-12-26"
"Josh Okogie","MIN",22,1,1,0,31.6,8,4,8,50,0,1,0,0,0,0,3,3,6,2,1,0,1,3,20.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,11,"2020-12-26"
"Miles Bridges","CHA",22,1,0,1,23.1,14,5,8,62.5,4,4,100,0,0,0,3,2,5,0,2,1,2,4,27,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,13,"2020-12-26"
"Nathan Knight","ATL",23,1,1,0,8.6,14,4,5,80,2,3,66.7,4,5,80,1,2,3,0,1,0,0,1,16.6,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,15,"2020-12-26"
"Pascal Siakam","TOR",26,1,0,1,43,16,6,16,37.5,0,5,0,4,4,100,2,13,15,8,5,1,1,5,47,1,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,0,21,"2020-12-26"
"Shake Milton","PHI",24,1,1,0,22.5,10,4,8,50,0,2,0,2,2,100,0,1,1,0,3,0,0,3,8.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,3,"2020-12-26"
"Anfernee Simons","POR",21,1,1,0,9.9,7,2,5,40,2,5,40,1,2,50,0,1,1,0,0,1,2,0,17.2,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,9,"2020-12-26"
"Bismack Biyombo","CHA",28,1,0,1,30.3,5,2,7,28.6,0,0,0,1,2,50,3,6,9,4,0,0,2,2,27.8,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,12,"2020-12-26"
"David Nwaba","HOU",27,1,0,1,26.8,10,4,10,40,0,3,0,2,2,100,1,1,2,0,0,1,2,2,21.4,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,7,"2020-12-26"
"Dejounte Murray","SAS",24,1,1,0,30,11,5,15,33.3,0,3,0,1,1,100,2,8,10,10,2,0,0,3,36,1,1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,18,"2020-12-26"
"Donovan Mitchell","UTA",24,1,0,1,37.3,21,6,23,26.1,2,9,22.2,7,9,77.8,1,1,2,5,3,3,2,2,42.9,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,17,2,9,"2020-12-26"
"Jerome Robinson","WAS",23,1,0,1,19.7,0,0,3,0,0,2,0,0,0,0,0,2,2,1,1,0,0,4,2.9,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,-5,"2020-12-26"
"Killian Hayes","DET",19,1,0,1,19.5,3,1,7,14.3,0,3,0,1,2,50,0,3,3,2,2,0,0,2,7.6,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1,-3,"2020-12-26"
"Christian Wood","HOU",25,1,0,1,43.6,31,14,22,63.6,0,2,0,3,4,75,3,10,13,3,3,0,1,4,51.1,1,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,1,32,"2020-12-26"
"Chuma Okeke","ORL",22,1,1,0,18.4,3,1,4,25,0,1,0,1,2,50,1,2,3,2,0,0,0,1,9.6,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,5,"2020-12-26"
"Danuel House Jr.","HOU",27,1,0,1,38.1,11,3,8,37.5,1,4,25,4,6,66.7,0,3,3,1,1,1,0,1,18.1,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,2,7,"2020-12-26"
"Derrick Favors","UTA",29,1,0,1,17.9,5,1,3,33.3,0,0,0,3,4,75,2,4,6,2,2,1,0,4,16.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,5,"2020-12-26"
"James Harden","HOU",31,1,0,1,43.3,44,12,21,57.1,6,13,46.2,14,16,87.5,1,3,4,17,5,1,0,1,72.3,1,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,2,49,"2020-12-26"
"Juwan Morgan","UTA",23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2020-12-26"
"Kenrich Williams","OKC",26,1,1,0,16.3,5,1,3,33.3,1,2,50,2,2,100,1,2,3,2,1,1,1,3,16.6,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,8,"2020-12-26"
"Otto Porter Jr.","CHI",27,1,0,1,19.1,10,4,12,33.3,1,5,20,1,1,100,1,5,6,2,2,0,0,1,18.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,0,7,"2020-12-26"
"P.J. Tucker","HOU",35,1,0,1,42.5,7,3,10,30,1,4,25,0,2,0,3,8,11,1,4,1,1,3,23.7,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,2,5,"2020-12-26"
"Sterling Brown","HOU",25,1,0,1,20.2,10,4,5,80,2,3,66.7,0,0,0,0,1,1,0,1,0,0,3,10.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,6,"2020-12-26"
