"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Brandon Ingram","NOP",23,1,0,1,38.4,22,8,19,42.1,0,2,0,6,6,100,2,4,6,3,4,0,2,4,35.7,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,0,14,"2021-01-13"
"Hassan Whiteside","SAC",31,1,0,1,9.7,7,3,6,50,0,0,0,1,2,50,1,1,2,1,1,0,1,0,12.9,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,6,"2021-01-13"
"Isaiah Stewart","DET",19,1,0,1,17.2,9,4,7,57.1,0,1,0,1,2,50,4,3,7,1,0,0,0,1,18.9,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,12,"2021-01-13"
"Malik Beasley","MIN",24,1,0,1,33.9,28,11,23,47.8,4,11,36.4,2,3,66.7,2,4,6,5,1,1,1,0,47.7,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,1,27,"2021-01-13"
"Tyus Jones","MEM",24,1,1,0,27.5,9,4,12,33.3,1,5,20,0,0,0,1,2,3,7,1,1,0,0,25.1,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,0,13,"2021-01-13"
"Alex Caruso","LAL",26,1,1,0,22.1,6,2,2,100,2,2,100,0,0,0,0,1,1,2,2,0,0,1,8.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,"2021-01-13"
"Caleb Martin","CHA",25,1,0,1,14.9,6,3,9,33.3,0,5,0,0,0,0,1,4,5,1,1,1,2,1,21.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,7,"2021-01-13"
"Obi Toppin","NYK",22,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-13"
"RJ Barrett","NYK",20,1,0,1,38.1,20,7,15,46.7,1,4,25,5,6,83.3,1,4,5,3,0,0,0,2,30.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,1,17,"2021-01-13"
"Steven Adams","NOP",27,1,0,1,29,12,6,7,85.7,0,0,0,0,2,0,3,3,6,5,1,0,1,3,28.7,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,17,"2021-01-13"
"Anthony Edwards","MIN",19,1,0,1,16.8,2,1,6,16.7,0,2,0,0,0,0,2,1,3,1,0,0,0,1,7.1,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,0,"2021-01-13"
"Bismack Biyombo","CHA",28,1,0,1,24.7,5,2,2,100,0,0,0,1,4,25,1,8,9,0,0,0,4,1,27.8,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,14,"2021-01-13"
"Harrison Barnes","SAC",28,1,0,1,35.2,11,3,9,33.3,0,2,0,5,6,83.3,1,5,6,3,4,1,0,1,21.7,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,9,"2021-01-13"
"Jaxson Hayes","NOP",20,1,0,1,19,4,2,6,33.3,0,0,0,0,0,0,5,5,10,2,0,0,0,1,19,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,11,"2021-01-13"
"Josh Hall","OKC",20,1,0,1,7.2,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,-1,"2021-01-13"
"Glenn Robinson III","SAC",27,1,0,1,14.7,3,1,3,33.3,1,1,100,0,0,0,0,0,0,2,0,0,0,1,6,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,"2021-01-13"
"Justin Jackson","OKC",25,1,0,1,5.2,1,0,2,0,0,2,0,1,2,50,0,0,0,0,0,0,0,0,1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,-2,"2021-01-13"
"Nickeil Alexander-Walker","NOP",22,1,0,1,33.2,37,15,23,65.2,5,8,62.5,2,2,100,0,8,8,1,1,1,0,2,50.1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,36,"2021-01-13"
"Patrick Beverley","LAC",32,1,1,0,36.6,10,3,8,37.5,3,7,42.9,1,2,50,1,5,6,2,1,2,2,3,31.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,14,"2021-01-13"
"Paul George","LAC",30,1,1,0,38.4,27,8,16,50,5,9,55.6,6,7,85.7,0,6,6,6,3,0,1,0,43.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,1,30,"2021-01-13"
"Frank Jackson","DET",22,1,0,1,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0.5,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-3,"2021-01-13"
"Gordon Hayward","CHA",30,1,0,1,26.8,16,5,15,33.3,3,6,50,3,4,75,1,3,4,1,0,0,1,0,25.3,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,1,11,"2021-01-13"
"Nate Hinton","DAL",21,1,1,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-13"
"Rodney Hood","POR",28,1,1,0,10.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,-1,"2021-01-13"
"Sindarius Thornwell","NOP",26,1,0,1,19.1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,4.2,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,-3,"2021-01-13"
"Tyler Bey","DAL",22,1,1,0,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2021-01-13"
"Tyrell Terry","DAL",20,1,1,0,1.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.2,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-13"
"Wayne Ellington","DET",33,1,0,1,14.4,5,2,6,33.3,1,4,25,0,0,0,1,0,1,1,1,0,0,1,6.7,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,1,"2021-01-13"
"Blake Griffin","DET",31,1,0,1,32.1,12,4,9,44.4,3,6,50,1,2,50,0,7,7,6,4,1,0,3,28.4,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,13,"2021-01-13"
"Chimezie Metu","SAC",23,1,0,1,3.5,2,1,1,100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-13"
"Jarrett Culver","MIN",21,1,0,1,10.1,2,1,2,50,0,1,0,0,2,0,0,2,2,0,0,0,0,2,4.4,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,-1,"2021-01-13"
"Kira Lewis Jr.","NOP",19,1,0,1,15.6,10,3,6,50,2,3,66.7,2,2,100,0,2,2,0,1,0,1,2,14.4,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,7,"2021-01-13"
"Saben Lee","DET",21,1,0,1,13.1,4,2,4,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,"2021-01-13"
"Aleksej Pokusevski","OKC",19,1,0,1,20.7,10,4,9,44.4,2,4,50,0,0,0,1,3,4,2,0,0,3,2,26.8,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,12,"2021-01-13"
"Hamidou Diallo","OKC",22,1,0,1,20.3,9,4,6,66.7,1,1,100,0,0,0,0,5,5,1,3,0,1,4,16.5,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,7,"2021-01-13"
"Kevin Knox II","NYK",21,1,0,1,24.1,13,5,6,83.3,2,3,66.7,1,1,100,0,2,2,0,1,0,0,2,14.4,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,11,"2021-01-13"
"Moses Brown","OKC",21,1,0,1,6,6,2,3,66.7,0,0,0,2,2,100,1,2,3,1,0,0,1,2,14.1,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,8,"2021-01-13"
"Reggie Perry","BKN",20,1,1,0,21.7,11,5,7,71.4,1,2,50,0,2,0,2,3,5,0,0,0,0,1,17,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,13,"2021-01-13"
"Timothe Luwawu-Cabarrot","BKN",25,1,1,0,24.2,13,5,13,38.5,2,8,25,1,1,100,1,1,2,2,1,0,0,3,17.4,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,0,7,"2021-01-13"
"Terry Rozier","CHA",26,1,0,1,36.4,18,8,18,44.4,2,5,40,0,0,0,0,6,6,0,1,1,0,3,27.2,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,11,"2021-01-13"
"Theo Maledon","OKC",19,1,0,1,25.8,7,3,9,33.3,1,2,50,0,0,0,2,0,2,4,1,0,0,1,14.4,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0,5,"2021-01-13"
"Bruce Brown","BKN",24,1,1,0,30.1,15,6,13,46.2,0,2,0,3,4,75,6,8,14,2,2,0,0,2,32.8,1,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,1,21,"2021-01-13"
"Isaiah Roby","OKC",22,1,0,1,24.2,11,4,7,57.1,0,0,0,3,4,75,2,7,9,4,2,0,0,2,25.8,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,16,"2021-01-13"
"Jahlil Okafor","DET",25,1,0,1,9.1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3.6,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-13"
"Immanuel Quickley","NYK",21,1,0,1,22.3,19,7,15,46.7,3,6,50,2,3,66.7,0,2,2,3,1,1,0,2,27.9,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,1,13,"2021-01-13"
"Josh Hart","NOP",25,1,0,1,38.3,6,3,9,33.3,0,4,0,0,2,0,1,6,7,3,1,0,0,2,17.9,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,2,5,"2021-01-13"
"Wes Iwundu","DAL",26,1,1,0,26.2,4,1,7,14.3,0,3,0,2,2,100,0,3,3,1,0,0,0,1,9.1,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,3,"2021-01-13"
"Bobby Portis","MIL",25,1,1,0,22.9,11,5,9,55.6,1,4,25,0,0,0,0,5,5,0,0,2,0,4,23,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,12,"2021-01-13"
"D'Angelo Russell","MIN",24,1,0,1,36.1,25,10,21,47.6,2,8,25,3,4,75,1,2,3,8,5,2,0,1,41.6,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,1,20,"2021-01-13"
"Cory Joseph","SAC",29,1,0,1,17.2,3,1,5,20,1,3,33.3,0,0,0,1,1,2,2,1,0,0,1,7.4,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,1,"2021-01-13"
"Nerlens Noel","NYK",26,1,0,1,14.8,2,1,1,100,0,0,0,0,0,0,1,2,3,1,1,1,1,1,12.1,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,"2021-01-13"
"Svi Mykhailiuk","DET",23,1,0,1,18,18,6,9,66.7,2,4,50,4,5,80,0,1,1,0,0,0,1,1,22.2,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,15,"2021-01-13"
"Elfrid Payton","NYK",26,1,0,1,32.5,7,3,11,27.3,1,3,33.3,0,0,0,1,5,6,4,2,0,0,1,18.2,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,0,6,"2021-01-13"
"Jarred Vanderbilt","MIN",21,1,0,1,14.6,2,1,1,100,0,0,0,0,0,0,0,4,4,0,0,0,0,5,6.8,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-13"
"Miles Bridges","CHA",22,1,0,1,28.7,4,2,9,22.2,0,3,0,0,0,0,4,2,6,5,4,1,0,3,17.7,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,0,2,"2021-01-13"
"Tyrese Haliburton","SAC",20,1,0,1,31.2,17,7,10,70,3,4,75,0,0,0,1,4,5,9,4,1,0,1,35.5,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,24,"2021-01-13"
"LaMelo Ball","CHA",19,1,0,1,25.4,4,2,8,25,0,4,0,0,1,0,0,7,7,5,2,0,0,3,17.9,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,4,"2021-01-13"
"Mike Muscala","OKC",29,1,0,1,18.1,7,3,9,33.3,1,6,16.7,0,0,0,1,3,4,1,1,0,0,3,12.3,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,2,"2021-01-13"
"P.J. Washington","CHA",22,1,0,1,32.3,16,6,17,35.3,2,7,28.6,2,2,100,3,7,10,6,2,1,0,4,38,1,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,0,16,"2021-01-13"
"Devonte' Graham","CHA",25,1,0,1,36,12,5,14,35.7,2,6,33.3,0,0,0,0,0,0,7,1,3,0,2,30.5,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,10,"2021-01-13"
"Naz Reid","MIN",21,1,0,1,13.6,9,3,6,50,1,3,33.3,2,2,100,1,2,3,0,2,0,0,2,10.6,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,5,"2021-01-13"
"Ricky Rubio","MIN",30,1,0,1,24.5,6,1,5,20,0,2,0,4,4,100,0,2,2,6,3,0,0,0,14.4,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,7,"2021-01-13"
"Saddiq Bey","DET",21,1,0,1,19.6,10,3,8,37.5,2,6,33.3,2,3,66.7,0,2,2,0,2,0,0,1,10.4,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,3,"2021-01-13"
"Darius Bazley","OKC",20,1,0,1,24.6,3,1,5,20,0,3,0,1,2,50,1,4,5,0,1,1,0,2,11,0,0,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,"2021-01-13"
"George Hill","OKC",34,1,0,1,21.6,10,4,8,50,0,1,0,2,2,100,0,2,2,2,0,2,0,0,21.4,0,0,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,12,"2021-01-13"
"Shai Gilgeous-Alexander","OKC",22,1,0,1,27.3,17,5,12,41.7,1,3,33.3,6,7,85.7,0,2,2,1,2,0,0,1,18.9,0,0,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,1,9,"2021-01-13"
"Luguentz Dort","OKC",21,1,0,1,24.6,9,3,8,37.5,3,6,50,0,0,0,0,1,1,1,1,0,0,2,10.7,0,0,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,3,"2021-01-13"
