"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Sekou Doumbouya","DET",20,1,1,0,16.5,6,3,6,50,0,2,0,0,0,0,1,2,3,0,0,0,0,3,9.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,5,"2021-01-16"
"Stanley Johnson","TOR",24,1,1,0,13.7,6,2,2,100,2,2,100,0,0,0,0,4,4,1,0,0,1,2,15.3,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,12,"2021-01-16"
"Tyus Jones","MEM",24,1,1,0,17.3,6,3,8,37.5,0,2,0,0,0,0,1,0,1,4,2,3,0,1,20.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,8,"2021-01-16"
"Landry Shamet","BKN",23,1,1,0,16.6,5,2,4,50,1,2,50,0,0,0,0,1,1,0,0,1,0,1,9.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,6,"2021-01-16"
"Malachi Flynn","TOR",22,1,1,0,18.2,5,2,7,28.6,1,3,33.3,0,0,0,0,1,1,3,1,1,0,1,12.7,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,5,"2021-01-16"
"Precious Achiuwa","MIA",21,1,0,1,11.3,5,1,3,33.3,0,0,0,3,4,75,1,3,4,0,0,0,0,1,9.8,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,5,"2021-01-16"
"Rudy Gay","SAS",34,1,1,0,22,5,2,6,33.3,0,2,0,1,2,50,1,7,8,2,2,2,0,2,21.6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,10,"2021-01-16"
"Saddiq Bey","DET",21,1,1,0,11.1,5,1,3,33.3,1,3,33.3,2,2,100,0,1,1,0,0,0,0,2,6.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,4,"2021-01-16"
"De'Anthony Melton","MEM",22,1,1,0,12.1,4,2,6,33.3,0,2,0,0,0,0,0,1,1,1,1,1,0,1,8.7,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,3,"2021-01-16"
"Gabe Vincent","MIA",24,1,0,1,15.6,4,2,9,22.2,0,4,0,0,0,0,0,2,2,0,1,1,0,6,8.4,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,-7,"2021-01-16"
"LaMarcus Aldridge","SAS",35,1,1,0,17.4,4,2,7,28.6,0,0,0,0,0,0,0,2,2,2,1,0,0,0,8.4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,4,"2021-01-16"
"P.J. Tucker","HOU",35,1,0,1,36.8,4,1,9,11.1,0,6,0,2,2,100,3,6,9,2,2,1,2,4,24.8,0,0,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,0,4,"2021-01-16"
"Reggie Perry","BKN",20,1,1,0,12.7,4,2,3,66.7,0,0,0,0,0,0,1,2,3,1,0,0,1,1,12.1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,9,"2021-01-16"
"Chris Silva","MIA",24,1,0,1,4.9,3,1,1,100,1,1,100,0,0,0,0,1,1,0,0,0,0,0,4.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2021-01-16"
"Harry Giles III","POR",22,1,1,0,11.4,3,1,2,50,0,0,0,1,2,50,2,3,5,1,0,0,0,1,10.5,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,8,"2021-01-16"
"Kelly Olynyk","MIA",29,1,0,1,24.1,3,1,4,25,1,4,25,0,0,0,0,3,3,2,3,0,1,3,9.6,0,0,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,"2021-01-16"
"Robert Covington","POR",30,1,1,0,28,3,1,13,7.7,1,7,14.3,0,0,0,2,8,10,3,1,1,1,3,24.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12,0,4,"2021-01-16"
"Rodney Hood","POR",28,1,1,0,13.1,3,1,6,16.7,1,2,50,0,0,0,1,2,3,1,0,0,0,0,8.1,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,4,"2021-01-16"
"Svi Mykhailiuk","DET",23,1,1,0,1.9,3,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,"2021-01-16"
"Timothe Luwawu-Cabarrot","BKN",25,1,1,0,24.1,3,1,4,25,1,2,50,0,0,0,0,2,2,0,1,0,0,1,4.4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,2,"2021-01-16"
"Tony Snell","ATL",29,1,0,1,12.4,3,1,3,33.3,1,3,33.3,0,0,0,0,3,3,3,0,0,0,0,11.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,7,"2021-01-16"
"DeAndre Jordan","BKN",32,1,1,0,23.1,2,0,2,0,0,0,0,2,2,100,0,5,5,3,1,1,1,1,17.5,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,10,"2021-01-16"
"James Ennis III","ORL",30,1,0,1,14.2,2,1,2,50,0,1,0,0,0,0,1,2,3,0,2,0,1,3,6.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,"2021-01-16"
"Kenyon Martin Jr.","HOU",20,1,0,1,16.5,2,1,5,20,0,0,0,0,2,0,1,4,5,0,4,0,1,3,7,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,-5,"2021-01-16"
"Malik Monk","CHA",22,1,0,1,3.9,2,0,0,0,0,0,0,2,2,100,0,0,0,0,1,0,0,0,1,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-16"
"Rodions Kurucs","HOU",22,1,0,1,21.3,2,1,5,20,0,4,0,0,0,0,0,4,4,1,2,2,0,3,12.3,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,"2021-01-16"
"Tony Bradley","PHI",23,1,0,1,9.1,2,1,3,33.3,0,0,0,0,0,0,1,1,2,0,0,1,0,2,7.4,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,"2021-01-16"
"Caleb Martin","CHA",25,1,0,1,5.5,1,0,2,0,0,0,0,1,2,50,0,0,0,0,0,0,1,0,4,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,-1,"2021-01-16"
"Andre Iguodala","MIA",36,1,0,1,21.4,0,0,3,0,0,3,0,0,0,0,0,1,1,1,2,0,0,2,0.7,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,-5,"2021-01-16"
"Anfernee Simons","POR",21,1,1,0,8.2,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,"2021-01-16"
"Aron Baynes","TOR",34,1,1,0,4.3,0,0,1,0,0,1,0,0,0,0,0,3,3,0,2,0,0,1,1.6,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,"2021-01-16"
"Deividas Sirvydis","DET",20,1,1,0,1.1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,"2021-01-16"
"Jordan Bone","ORL",23,1,0,1,20.7,0,0,3,0,0,3,0,0,0,0,0,4,4,1,1,1,0,1,8.3,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,1,"2021-01-16"
"Max Strus","MIA",24,1,0,1,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-16"
"Rajon Rondo","ATL",34,1,0,1,9,0,0,3,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,7.8,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,3,"2021-01-16"
"Saben Lee","DET",21,1,1,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-16"
"Yuta Watanabe","TOR",26,1,1,0,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2021-01-16"
