"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"John Wall","HOU",30,1,1,0,37.2,28,11,22,50,2,8,25,4,6,66.7,1,3,4,6,5,3,2,0,51.8,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,2,27,"2021-01-02"
"Malcolm Brogdon","IND",28,1,0,1,41.3,33,12,18,66.7,7,10,70,2,2,100,0,3,3,7,1,2,0,2,52.1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,36,"2021-01-02"
"Alex Len","TOR",27,1,0,1,7.2,2,1,2,50,0,1,0,0,0,0,0,1,1,0,1,0,2,1,8.2,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,"2021-01-02"
"Nemanja Bjelica","SAC",32,1,0,1,15,1,0,2,0,0,2,0,1,1,100,2,5,7,1,3,0,1,2,10.9,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,3,"2021-01-02"
"Terence Davis","TOR",23,1,0,1,5.1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,2.7,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-02"
"Bruno Fernando","ATL",22,1,0,1,10.4,0,0,3,0,0,1,0,0,0,0,1,3,4,0,0,0,0,1,4.8,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,"2021-01-02"
"Gary Clark","ORL",26,1,0,1,18.1,0,0,2,0,0,2,0,0,0,0,2,4,6,1,1,2,0,3,13.7,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,3,"2021-01-02"
"Kyle Lowry","TOR",34,1,0,1,39.3,16,4,14,28.6,3,11,27.3,5,5,100,1,5,6,8,2,0,0,3,33.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,0,15,"2021-01-02"
"Markelle Fultz","ORL",22,1,0,1,35,12,5,16,31.3,1,4,25,1,2,50,0,3,3,8,3,2,0,2,30.6,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,1,8,"2021-01-02"
"Marvin Bagley III","SAC",21,1,0,1,25.2,12,5,13,38.5,1,1,100,1,2,50,4,5,9,2,2,0,0,4,23.8,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,8,"2021-01-02"
"Nikola Vucevic","ORL",30,1,0,1,35,30,13,21,61.9,4,7,57.1,0,0,0,2,11,13,2,1,0,0,1,47.6,1,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,35,"2021-01-02"
"Thon Maker","CLE",23,1,1,0,4.9,2,0,0,0,0,0,0,2,2,100,0,0,0,1,1,0,0,1,2.5,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-02"
"Andre Drummond","CLE",27,1,1,0,20.3,12,6,10,60,0,0,0,0,0,0,4,7,11,0,4,0,0,2,21.2,1,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,15,"2021-01-02"
"Bogdan Bogdanovic","ATL",28,1,0,1,23.2,11,4,12,33.3,3,9,33.3,0,0,0,0,2,2,2,1,1,0,0,18.4,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,0,7,"2021-01-02"
"Brandon Goodwin","ATL",25,1,0,1,13.9,6,3,4,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.5,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,6,"2021-01-02"
"Devonte' Graham","CHA",25,1,0,1,29.6,5,1,10,10,1,6,16.7,2,2,100,1,2,3,9,0,1,0,2,25.1,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,0,7,"2021-01-02"
"Nerlens Noel","NYK",26,1,1,0,17.1,4,2,2,100,0,0,0,0,0,0,1,5,6,0,0,1,0,0,14.2,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,"2021-01-02"
"Nickeil Alexander-Walker","NOP",22,1,1,0,6.6,3,1,5,20,1,5,20,0,0,0,0,0,0,1,1,1,1,1,9.5,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,2,"2021-01-02"
"De'Aaron Fox","SAC",23,1,0,1,35.8,23,8,19,42.1,0,3,0,7,10,70,0,2,2,4,3,2,1,4,37.4,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,3,11,"2021-01-02"
"Domantas Sabonis","IND",24,1,0,1,39.2,13,4,8,50,1,1,100,4,4,100,4,9,13,4,4,2,0,5,36.6,1,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,19,"2021-01-02"
"Harrison Barnes","SAC",28,1,0,1,38.4,19,7,13,53.8,2,4,50,3,5,60,0,7,7,0,0,1,0,1,30.4,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,2,18,"2021-01-02"
"Josh Hart","NOP",25,1,1,0,25.8,9,3,8,37.5,2,7,28.6,1,2,50,1,6,7,2,2,1,1,2,24.4,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,12,"2021-01-02"
"Kevin Huerter","ATL",22,1,0,1,28,13,5,11,45.5,3,5,60,0,0,0,3,7,10,1,3,1,1,2,29.5,1,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,15,"2021-01-02"
"Gordon Hayward","CHA",30,1,0,1,38.5,20,7,15,46.7,2,4,50,4,4,100,0,6,6,6,1,4,1,1,50.2,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,0,27,"2021-01-02"
"LaMelo Ball","CHA",19,1,0,1,30.7,13,4,12,33.3,1,4,25,4,6,66.7,2,2,4,5,2,4,2,4,41.3,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,2,12,"2021-01-02"
"Myles Turner","IND",24,1,0,1,31.6,17,7,15,46.7,3,9,33.3,0,0,0,0,4,4,0,2,0,1,3,22.8,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,0,9,"2021-01-02"
"Bismack Biyombo","CHA",28,1,0,1,30.6,9,3,7,42.9,0,0,0,3,4,75,3,6,9,5,2,1,0,3,28.3,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,14,"2021-01-02"
"Dwayne Bacon","ORL",25,1,0,1,30,5,2,11,18.2,0,4,0,1,1,100,0,4,4,1,0,1,0,3,14.3,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,-1,"2021-01-02"
"Victor Oladipo","IND",28,1,0,1,37.4,16,3,16,18.8,2,9,22.2,8,11,72.7,1,6,7,3,1,1,1,3,33.9,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13,3,8,"2021-01-02"
"Glenn Robinson III","SAC",26,1,0,1,20.6,5,2,7,28.6,1,3,33.3,0,0,0,3,0,3,2,0,0,0,0,11.6,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,5,"2021-01-02"
"P.J. Washington","CHA",22,1,0,1,21.5,9,2,8,25,1,2,50,4,4,100,4,1,5,2,1,2,0,2,23,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0,9,"2021-01-02"
"Solomon Hill","ATL",29,1,0,1,10.5,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,4,1.2,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,-5,"2021-01-02"
"Pascal Siakam","TOR",26,1,0,1,24.7,10,4,10,40,0,4,0,2,2,100,2,2,4,1,3,1,0,6,16.3,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,1,"2021-01-02"
"Terry Rozier","CHA",26,1,0,1,33.9,35,12,18,66.7,7,11,63.6,4,4,100,0,2,2,3,2,1,0,2,42.9,0,0,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,31,"2021-01-02"
