"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Grant Williams","BOS",22,1,0,1,24.4,3,1,5,20,0,4,0,1,4,25,1,1,2,1,1,1,0,5,8.9,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,-6,"2021-01-17"
"Kevin Knox II","NYK",21,1,1,0,15.5,3,1,3,33.3,1,2,50,0,0,0,0,2,2,1,0,0,0,3,6.9,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,3,"2021-01-17"
"Kira Lewis Jr.","NOP",19,1,1,0,15.1,3,1,5,20,0,0,0,1,2,50,0,2,2,5,0,0,0,3,12.9,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,4,"2021-01-17"
"Payton Pritchard","BOS",22,1,0,1,17.4,3,1,3,33.3,1,3,33.3,0,0,0,1,4,5,0,2,0,1,1,10,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,4,"2021-01-17"
"Tremont Waters","BOS",23,1,0,1,6.6,3,1,2,50,1,2,50,0,0,0,0,1,1,1,0,1,0,0,8.7,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,5,"2021-01-17"
"Tristan Thompson","BOS",29,1,0,1,26.2,3,1,5,20,0,0,0,1,2,50,5,1,6,0,2,1,1,1,14.2,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,3,"2021-01-17"
"Aaron Holiday","IND",24,1,0,1,19.2,2,1,5,20,0,3,0,0,0,0,0,1,1,2,1,0,0,2,5.2,0,0,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,-2,"2021-01-17"
"Amir Coffey","LAC",23,1,1,0,7.3,2,1,2,50,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,"2021-01-17"
"Boban Marjanovic","DAL",32,1,0,1,6.5,2,1,4,25,0,0,0,0,0,0,1,3,4,0,0,0,0,3,6.8,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,"2021-01-17"
"Cory Joseph","SAC",29,1,0,1,9.5,2,1,4,25,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,-4,"2021-01-17"
"Jalen Lecque","IND",20,1,0,1,5.1,2,0,2,0,0,1,0,2,2,100,0,1,1,1,0,0,0,0,4.7,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,"2021-01-17"
"T.J. McConnell","IND",28,1,0,1,25.7,2,1,3,33.3,0,0,0,0,0,0,0,3,3,6,2,2,0,1,18.6,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,8,"2021-01-17"
"Terance Mann","LAC",24,1,1,0,10.9,2,1,2,50,0,0,0,0,0,0,1,2,3,0,1,0,0,1,4.6,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,"2021-01-17"
"Tyrese Haliburton","SAC",20,1,0,1,23,2,1,3,33.3,0,1,0,0,0,0,1,2,3,2,2,0,2,1,12.6,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,4,"2021-01-17"
"Will Barton","DEN",30,1,0,1,25.6,2,1,6,16.7,0,3,0,0,0,0,1,4,5,4,1,0,1,2,16,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,4,"2021-01-17"
"Dennis Smith Jr.","NYK",23,1,1,0,3.7,1,0,2,0,0,1,0,1,2,50,0,0,0,0,0,0,0,0,1,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,0,"2021-01-17"
"Mfiondu Kabengele","LAC",23,1,1,0,5.1,1,0,0,0,0,0,0,1,2,50,0,2,2,0,0,0,1,0,6.4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,"2021-01-17"
"Tyler Bey","DAL",22,1,0,1,2,1,0,1,0,0,0,0,1,2,50,0,1,1,0,0,0,0,0,2.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,"2021-01-17"
"Aaron Nesmith","BOS",21,1,0,1,8.4,0,0,4,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,-4,"2021-01-17"
"Austin Rivers","NYK",28,1,1,0,16.3,0,0,3,0,0,1,0,0,0,0,0,1,1,2,1,0,0,2,3.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,-1,"2021-01-17"
"Cassius Stanley","IND",21,1,0,1,7.9,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,-6,"2021-01-17"
"Coby White","CHI",20,1,1,0,25.3,0,0,5,0,0,2,0,0,0,0,0,3,3,4,1,1,0,1,11.6,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,3,"2021-01-17"
"Ignas Brazdeikis","NYK",22,1,1,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.5,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-17"
"Isaiah Hartenstein","DEN",22,1,0,1,2.7,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2.4,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,-1,"2021-01-17"
"Jeff Teague","BOS",32,1,0,1,14.5,0,0,4,0,0,2,0,0,0,0,0,2,2,2,1,1,0,2,7.4,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,-2,"2021-01-17"
"Kelan Martin","IND",25,1,0,1,5.2,0,0,2,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0,0.4,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,-2,"2021-01-17"
"Miye Oni","UTA",23,1,1,0,11.5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2.4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-17"
"Nate Hinton","DAL",21,1,0,1,6.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,-3,"2021-01-17"
"Theo Pinson","NYK",25,1,1,0,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-1,"2021-01-17"
