"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Chris Chiozza","BKN",25,1,0,1,26.5,14,5,14,35.7,3,8,37.5,1,2,50,0,1,1,4,3,0,0,3,18.2,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,1,3,"2020-12-28"
"Danuel House Jr.","HOU",27,1,0,1,28.9,3,1,9,11.1,0,5,0,1,2,50,0,4,4,6,0,0,0,5,16.8,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,1,-1,"2020-12-28"
"P.J. Tucker","HOU",35,1,0,1,27,9,3,4,75,3,4,75,0,0,0,0,3,3,4,0,2,0,2,24.6,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,15,"2020-12-28"
"Talen Horton-Tucker","LAL",20,1,0,1,9.6,6,3,6,50,0,2,0,0,0,0,0,2,2,0,0,1,0,0,11.4,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,6,"2020-12-28"
"Bol Bol","DEN",21,1,1,0,5.2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,4.2,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,"2020-12-28"
"Clint Capela","ATL",26,1,1,0,19.9,7,3,5,60,0,0,0,1,2,50,2,7,9,1,0,0,2,1,25.3,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,17,"2020-12-28"
"Damian Lillard","POR",30,1,1,0,36.4,31,10,16,62.5,5,10,50,6,6,100,0,4,4,5,5,0,1,1,41.3,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,31,"2020-12-28"
"Facundo Campazzo","DEN",29,1,1,0,5.4,4,0,1,0,0,0,0,4,4,100,0,1,1,0,1,0,0,2,4.2,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,"2020-12-28"
"Joe Harris","BKN",29,1,0,1,41.8,14,5,13,38.5,2,4,50,2,2,100,5,3,8,3,0,1,0,1,31.1,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,0,17,"2020-12-28"
"Markieff Morris","LAL",31,1,0,1,6.8,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,5.7,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2020-12-28"
"R.J. Hampton","DEN",19,1,1,0,4.1,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3.2,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2020-12-28"
"Svi Mykhailiuk","DET",23,1,0,1,14.1,4,1,6,16.7,0,4,0,2,2,100,0,2,2,0,0,0,0,1,6.4,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,0,"2020-12-28"
"Bruno Caboclo","HOU",25,1,0,1,19.5,6,3,9,33.3,0,3,0,0,0,0,1,5,6,0,4,0,0,3,9.2,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,-1,"2020-12-28"
"James Harden","HOU",31,1,0,1,31.5,34,10,16,62.5,5,9,55.6,9,9,100,0,6,6,8,5,1,0,2,51.2,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,36,"2020-12-28"
"Vlatko Cancar","DEN",23,1,1,0,3.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,"2020-12-28"
"Zeke Nnaji","DEN",19,1,1,0,3.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,"2020-12-28"
"Taurean Prince","BKN",26,1,0,1,18.6,9,2,8,25,1,4,25,4,4,100,0,5,5,0,1,1,0,3,17,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,5,"2020-12-28"
"Jae'Sean Tate","HOU",25,1,0,1,25.5,5,2,6,33.3,1,3,33.3,0,0,0,2,5,7,2,3,0,1,5,16.4,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,3,"2020-12-28"
"Wesley Matthews","LAL",34,1,0,1,15.3,2,1,3,33.3,0,2,0,0,0,0,0,1,1,3,0,0,0,1,7.7,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,3,"2020-12-28"
"Sterling Brown","HOU",25,1,0,1,30.7,12,5,8,62.5,2,5,40,0,0,0,1,3,4,2,0,1,0,3,22.8,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,13,"2020-12-28"
"Montrezl Harrell","LAL",26,1,0,1,27.3,9,3,5,60,0,0,0,3,3,100,2,4,6,1,1,0,0,1,16.7,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,12,"2020-12-28"
"Kyle Kuzma","LAL",25,1,0,1,23.2,6,2,9,22.2,2,8,25,0,0,0,0,0,0,0,2,0,1,3,7,0,0,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,0,-5,"2020-12-28"
